library,code,name,Lab_L,Lab_a,Lab_b,C,M,Y,K,R,G,B
CMYK,PANTONE P 23-9 C,,56.86274509803921,9,19,,,,,,,
CMYK,PANTONE P 23-10 C,,54.11764705882353,8,18,,,,,,,
CMYK,PANTONE P 23-11 C,,51.76470588235295,8,17,,,,,,,
CMYK,PANTONE P 23-12 C,,48.627450980392155,8,15,,,,,,,
CMYK,PANTONE P 23-13 C,,44.70588235294118,8,13,,,,,,,
CMYK,PANTONE P 23-14 C,,41.17647058823529,9,12,,,,,,,
CMYK,PANTONE P 23-15 C,,36.470588235294116,7,10,,,,,,,
CMYK,PANTONE P 23-16 C,,32.15686274509804,7,9,,,,,,,
CMYK,PANTONE P 24-1 C,,84.31372549019608,10,25,,,,,,,
CMYK,PANTONE P 24-2 C,,82.35294117647058,12,32,,,,,,,
CMYK,PANTONE P 24-3 C,,80.0,14,37,,,,,,,
CMYK,PANTONE P 24-4 C,,76.47058823529412,19,43,,,,,,,
CMYK,PANTONE P 24-5 C,,74.50980392156863,21,47,,,,,,,
CMYK,PANTONE P 24-6 C,,70.58823529411765,27,54,,,,,,,
CMYK,PANTONE P 24-7 C,,66.27450980392156,33,61,,,,,,,
CMYK,PANTONE P 24-8 C,,64.31372549019608,37,64,,,,,,,
CMYK,PANTONE P 24-9 C,,90.58823529411765,3,10,,,,,,,
CMYK,PANTONE P 24-10 C,,86.66666666666667,6,17,,,,,,,
CMYK,PANTONE P 24-11 C,,82.35294117647058,8,25,,,,,,,
CMYK,PANTONE P 24-12 C,,78.43137254901961,12,34,,,,,,,
CMYK,PANTONE P 24-13 C,,72.94117647058823,16,40,,,,,,,
CMYK,PANTONE P 24-14 C,,67.84313725490196,21,45,,,,,,,
CMYK,PANTONE P 24-15 C,,63.13725490196078,27,53,,,,,,,
CMYK,PANTONE P 24-16 C,,58.03921568627452,33,58,,,,,,,
CMYK,PANTONE P 25-1 C,,80.7843137254902,8,21,,,,,,,
CMYK,PANTONE P 25-2 C,,77.25490196078432,9,26,,,,,,,
CMYK,PANTONE P 25-3 C,,74.50980392156863,11,31,,,,,,,
CMYK,PANTONE P 25-4 C,,69.41176470588235,14,34,,,,,,,
CMYK,PANTONE P 25-5 C,,65.09803921568627,18,39,,,,,,,
CMYK,PANTONE P 25-6 C,,60.78431372549019,21,43,,,,,,,
CMYK,PANTONE P 25-7 C,,56.07843137254902,24,47,,,,,,,
CMYK,PANTONE P 25-8 C,,52.94117647058824,28,49,,,,,,,
CMYK,PANTONE P 25-9 C,,74.50980392156863,9,27,,,,,,,
CMYK,PANTONE P 25-10 C,,70.98039215686275,11,30,,,,,,,
CMYK,PANTONE P 25-11 C,,67.05882352941175,13,32,,,,,,,
CMYK,PANTONE P 25-12 C,,62.745098039215684,15,35,,,,,,,
CMYK,PANTONE P 25-13 C,,58.43137254901961,18,38,,,,,,,
CMYK,PANTONE P 25-14 C,,54.509803921568626,20,42,,,,,,,
CMYK,PANTONE P 25-15 C,,50.588235294117645,24,43,,,,,,,
CMYK,PANTONE P 25-16 C,,47.84313725490196,26,44,,,,,,,
CMYK,PANTONE P 26-1 C,,77.25490196078432,6,20,,,,,,,
CMYK,PANTONE P 26-2 C,,72.94117647058823,8,25,,,,,,,
CMYK,PANTONE P 26-3 C,,68.62745098039215,9,27,,,,,,,
CMYK,PANTONE P 26-4 C,,63.52941176470588,11,30,,,,,,,
CMYK,PANTONE P 26-5 C,,58.82352941176471,14,34,,,,,,,
CMYK,PANTONE P 26-6 C,,54.509803921568626,15,37,,,,,,,
CMYK,PANTONE P 26-7 C,,49.411764705882355,18,40,,,,,,,
CMYK,PANTONE P 26-8 C,,44.31372549019608,21,40,,,,,,,
CMYK,PANTONE P 26-9 C,,73.72549019607844,7,19,,,,,,,
CMYK,PANTONE P 26-10 C,,69.80392156862744,7,24,,,,,,,
CMYK,PANTONE P 26-11 C,,65.09803921568627,9,25,,,,,,,
CMYK,PANTONE P 26-12 C,,60.3921568627451,10,28,,,,,,,
CMYK,PANTONE P 26-13 C,,54.509803921568626,12,29,,,,,,,
CMYK,PANTONE P 26-14 C,,49.411764705882355,14,32,,,,,,,
CMYK,PANTONE P 26-15 C,,43.92156862745098,15,35,,,,,,,
CMYK,PANTONE P 26-16 C,,36.470588235294116,18,33,,,,,,,
CMYK,PANTONE P 27-1 C,,90.19607843137256,5,13,,,,,,,
CMYK,PANTONE P 27-2 C,,87.05882352941177,8,20,,,,,,,
CMYK,PANTONE P 27-3 C,,83.52941176470588,11,26,,,,,,,
CMYK,PANTONE P 27-4 C,,79.6078431372549,15,33,,,,,,,
CMYK,PANTONE P 27-5 C,,75.29411764705883,21,38,,,,,,,
CMYK,PANTONE P 27-6 C,,70.58823529411765,28,44,,,,,,,
CMYK,PANTONE P 27-7 C,,66.66666666666666,33,52,,,,,,,
CMYK,PANTONE P 27-8 C,,62.745098039215684,39,59,,,,,,,
CMYK,PANTONE P 27-9 C,,84.31372549019608,8,19,,,,,,,
CMYK,PANTONE P 27-10 C,,80.7843137254902,10,25,,,,,,,
CMYK,PANTONE P 27-11 C,,76.86274509803923,13,30,,,,,,,
CMYK,PANTONE P 27-12 C,,73.72549019607844,16,33,,,,,,,
CMYK,PANTONE P 27-13 C,,69.01960784313725,21,37,,,,,,,
CMYK,PANTONE P 27-14 C,,64.70588235294117,25,42,,,,,,,
CMYK,PANTONE P 27-15 C,,60.0,30,47,,,,,,,
CMYK,PANTONE P 27-16 C,,56.07843137254902,35,52,,,,,,,
CMYK,PANTONE P 28-1 C,,74.11764705882354,12,28,,,,,,,
CMYK,PANTONE P 28-2 C,,71.37254901960785,14,31,,,,,,,
CMYK,PANTONE P 28-3 C,,68.62745098039215,16,34,,,,,,,
CMYK,PANTONE P 28-4 C,,65.09803921568627,19,36,,,,,,,
CMYK,PANTONE P 28-5 C,,61.96078431372549,21,39,,,,,,,
CMYK,PANTONE P 28-6 C,,58.82352941176471,24,41,,,,,,,
CMYK,PANTONE P 28-7 C,,55.294117647058826,27,45,,,,,,,
CMYK,PANTONE P 28-8 C,,52.54901960784314,30,48,,,,,,,
CMYK,PANTONE P 28-9 C,,87.05882352941177,4,10,,,,,,,
CMYK,PANTONE P 28-10 C,,81.17647058823529,7,16,,,,,,,
CMYK,PANTONE P 28-11 C,,75.68627450980392,9,22,,,,,,,
CMYK,PANTONE P 28-12 C,,69.01960784313725,13,28,,,,,,,
CMYK,PANTONE P 28-13 C,,63.13725490196078,17,32,,,,,,,
CMYK,PANTONE P 28-14 C,,58.03921568627452,20,35,,,,,,,
CMYK,PANTONE P 28-15 C,,52.156862745098046,24,39,,,,,,,
CMYK,PANTONE P 28-16 C,,47.45098039215686,28,42,,,,,,,
CMYK,PANTONE P 29-1 C,,83.13725490196079,5,12,,,,,,,
CMYK,PANTONE P 29-2 C,,76.47058823529412,8,19,,,,,,,
CMYK,PANTONE P 29-3 C,,71.37254901960785,9,25,,,,,,,
CMYK,PANTONE P 29-4 C,,64.31372549019608,12,27,,,,,,,
CMYK,PANTONE P 29-5 C,,58.03921568627452,16,29,,,,,,,
CMYK,PANTONE P 29-6 C,,51.37254901960784,19,33,,,,,,,
CMYK,PANTONE P 29-7 C,,44.70588235294118,22,34,,,,,,,
CMYK,PANTONE P 29-8 C,,40.3921568627451,24,35,,,,,,,
CMYK,PANTONE P 29-9 C,,70.58823529411765,9,19,,,,,,,
CMYK,PANTONE P 29-10 C,,65.88235294117646,10,23,,,,,,,
CMYK,PANTONE P 29-11 C,,61.1764705882353,11,25,,,,,,,
CMYK,PANTONE P 29-12 C,,56.07843137254902,14,27,,,,,,,
CMYK,PANTONE P 29-13 C,,50.588235294117645,16,28,,,,,,,
CMYK,PANTONE P 29-14 C,,43.92156862745098,18,29,,,,,,,
CMYK,PANTONE P 29-15 C,,38.43137254901961,20,28,,,,,,,
CMYK,PANTONE P 29-16 C,,33.72549019607843,20,28,,,,,,,
CMYK,PANTONE P 30-1 C,,89.01960784313725,6,13,,,,,,,
CMYK,PANTONE P 30-2 C,,85.09803921568627,10,21,,,,,,,
CMYK,PANTONE P 30-3 C,,81.56862745098039,13,28,,,,,,,
CMYK,PANTONE P 30-4 C,,76.86274509803923,19,33,,,,,,,
CMYK,PANTONE P 30-5 C,,74.11764705882354,22,40,,,,,,,
CMYK,PANTONE P 30-6 C,,69.01960784313725,30,45,,,,,,,
CMYK,PANTONE P 30-7 C,,64.31372549019608,36,52,,,,,,,
CMYK,PANTONE P 30-8 C,,60.0,44,55,,,,,,,
CMYK,PANTONE P 30-9 C,,81.56862745098039,10,20,,,,,,,
CMYK,PANTONE P 30-10 C,,78.82352941176471,12,25,,,,,,,
CMYK,PANTONE P 30-11 C,,74.11764705882354,16,30,,,,,,,
CMYK,PANTONE P 30-12 C,,69.80392156862744,21,34,,,,,,,
CMYK,PANTONE P 30-13 C,,65.88235294117646,24,38,,,,,,,
CMYK,PANTONE P 30-14 C,,61.96078431372549,29,42,,,,,,,
CMYK,PANTONE P 30-15 C,,57.647058823529406,34,46,,,,,,,
CMYK,PANTONE P 30-16 C,,53.333333333333336,39,48,,,,,,,
CMYK,PANTONE P 31-1 C,,89.80392156862746,4,7,,,,,,,
CMYK,PANTONE P 31-2 C,,84.31372549019608,7,14,,,,,,,
CMYK,PANTONE P 31-3 C,,78.43137254901961,10,22,,,,,,,
CMYK,PANTONE P 31-4 C,,71.76470588235294,15,28,,,,,,,
CMYK,PANTONE P 31-5 C,,65.88235294117646,20,31,,,,,,,
CMYK,PANTONE P 31-6 C,,59.6078431372549,25,36,,,,,,,
CMYK,PANTONE P 31-7 C,,53.72549019607843,32,40,,,,,,,
CMYK,PANTONE P 31-8 C,,49.01960784313725,36,41,,,,,,,
CMYK,PANTONE P 31-9 C,,65.88235294117646,16,29,,,,,,,
CMYK,PANTONE P 31-10 C,,62.745098039215684,19,31,,,,,,,
CMYK,PANTONE P 31-11 C,,60.3921568627451,21,33,,,,,,,
CMYK,PANTONE P 31-12 C,,56.470588235294116,24,34,,,,,,,
CMYK,PANTONE P 31-13 C,,53.333333333333336,26,35,,,,,,,
CMYK,PANTONE P 31-14 C,,50.19607843137255,28,37,,,,,,,
CMYK,PANTONE P 31-15 C,,47.84313725490196,30,38,,,,,,,
CMYK,PANTONE P 31-16 C,,45.490196078431374,32,38,,,,,,,
CMYK,PANTONE P 32-1 C,,78.43137254901961,7,16,,,,,,,
CMYK,PANTONE P 32-2 C,,73.72549019607844,9,21,,,,,,,
CMYK,PANTONE P 32-3 C,,68.23529411764706,12,26,,,,,,,
CMYK,PANTONE P 32-4 C,,61.568627450980394,15,27,,,,,,,
CMYK,PANTONE P 32-5 C,,56.470588235294116,19,31,,,,,,,
CMYK,PANTONE P 32-6 C,,51.37254901960784,22,33,,,,,,,
CMYK,PANTONE P 32-7 C,,46.27450980392157,25,35,,,,,,,
CMYK,PANTONE P 32-8 C,,39.21568627450981,28,33,,,,,,,
CMYK,PANTONE P 32-9 C,,68.23529411764706,10,22,,,,,,,
CMYK,PANTONE P 32-10 C,,63.921568627450974,11,24,,,,,,,
CMYK,PANTONE P 32-11 C,,60.3921568627451,14,26,,,,,,,
CMYK,PANTONE P 32-12 C,,55.294117647058826,16,27,,,,,,,
CMYK,PANTONE P 32-13 C,,50.19607843137255,18,30,,,,,,,
CMYK,PANTONE P 32-14 C,,44.70588235294118,20,30,,,,,,,
CMYK,PANTONE P 32-15 C,,39.6078431372549,22,31,,,,,,,
CMYK,PANTONE P 32-16 C,,33.72549019607843,23,28,,,,,,,
CMYK,PANTONE P 33-1 C,,79.6078431372549,4,6,,,,,,,
CMYK,PANTONE P 33-2 C,,76.07843137254902,6,9,,,,,,,
CMYK,PANTONE P 33-3 C,,72.15686274509804,7,10,,,,,,,
CMYK,PANTONE P 33-4 C,,67.84313725490196,9,12,,,,,,,
CMYK,PANTONE P 33-5 C,,63.52941176470588,11,13,,,,,,,
CMYK,PANTONE P 33-6 C,,59.6078431372549,12,13,,,,,,,
CMYK,PANTONE P 33-7 C,,56.07843137254902,14,13,,,,,,,
CMYK,PANTONE P 33-8 C,,53.333333333333336,16,14,,,,,,,
CMYK,PANTONE P 33-9 C,,52.94117647058824,15,13,,,,,,,
CMYK,PANTONE P 33-10 C,,50.588235294117645,14,14,,,,,,,
CMYK,PANTONE P 33-11 C,,47.84313725490196,13,12,,,,,,,
CMYK,PANTONE P 33-12 C,,44.70588235294118,13,11,,,,,,,
CMYK,PANTONE P 33-13 C,,41.96078431372549,13,10,,,,,,,
CMYK,PANTONE P 33-14 C,,38.03921568627451,12,8,,,,,,,
CMYK,PANTONE P 33-15 C,,32.94117647058823,11,6,,,,,,,
CMYK,PANTONE P 33-16 C,,29.411764705882355,10,5,,,,,,,
CMYK,PANTONE P 34-1 C,,87.05882352941177,8,16,,,,,,,
CMYK,PANTONE P 34-2 C,,83.52941176470588,12,22,,,,,,,
CMYK,PANTONE P 34-3 C,,80.0,15,29,,,,,,,
CMYK,PANTONE P 34-4 C,,75.68627450980392,21,34,,,,,,,
CMYK,PANTONE P 34-5 C,,71.76470588235294,26,38,,,,,,,
CMYK,PANTONE P 34-6 C,,68.23529411764706,31,43,,,,,,,
CMYK,PANTONE P 34-7 C,,64.31372549019608,37,49,,,,,,,
CMYK,PANTONE P 34-8 C,,58.82352941176471,47,52,,,,,,,
CMYK,PANTONE P 34-9 C,,80.7843137254902,12,21,,,,,,,
CMYK,PANTONE P 34-10 C,,76.86274509803923,15,26,,,,,,,
CMYK,PANTONE P 34-11 C,,72.54901960784314,19,30,,,,,,,
CMYK,PANTONE P 34-12 C,,69.41176470588235,22,34,,,,,,,
CMYK,PANTONE P 34-13 C,,65.09803921568627,27,38,,,,,,,
CMYK,PANTONE P 34-14 C,,61.96078431372549,31,42,,,,,,,
CMYK,PANTONE P 34-15 C,,57.25490196078431,37,44,,,,,,,
CMYK,PANTONE P 34-16 C,,53.72549019607843,42,47,,,,,,,
CMYK,PANTONE P 35-1 C,,80.7843137254902,10,18,,,,,,,
CMYK,PANTONE P 35-2 C,,75.68627450980392,13,24,,,,,,,
CMYK,PANTONE P 35-3 C,,70.19607843137254,18,30,,,,,,,
CMYK,PANTONE P 35-4 C,,65.09803921568627,22,33,,,,,,,
CMYK,PANTONE P 35-5 C,,59.6078431372549,28,36,,,,,,,
CMYK,PANTONE P 35-6 C,,54.11764705882353,34,38,,,,,,,
CMYK,PANTONE P 35-7 C,,50.19607843137255,38,41,,,,,,,
CMYK,PANTONE P 35-8 C,,46.666666666666664,42,40,,,,,,,
CMYK,PANTONE P 35-9 C,,84.70588235294117,7,11,,,,,,,
CMYK,PANTONE P 35-10 C,,77.25490196078432,10,18,,,,,,,
CMYK,PANTONE P 35-11 C,,71.37254901960785,13,24,,,,,,,
CMYK,PANTONE P 35-12 C,,65.09803921568627,19,29,,,,,,,
CMYK,PANTONE P 35-13 C,,59.21568627450981,24,31,,,,,,,
CMYK,PANTONE P 35-14 C,,52.94117647058824,29,34,,,,,,,
CMYK,PANTONE P 35-15 C,,48.627450980392155,32,37,,,,,,,
CMYK,PANTONE P 35-16 C,,43.13725490196079,37,37,,,,,,,
CMYK,PANTONE P 36-1 C,,76.86274509803923,9,17,,,,,,,
CMYK,PANTONE P 36-2 C,,70.19607843137254,13,22,,,,,,,
CMYK,PANTONE P 36-3 C,,65.09803921568627,15,26,,,,,,,
CMYK,PANTONE P 36-4 C,,60.0,18,28,,,,,,,
CMYK,PANTONE P 36-5 C,,55.68627450980392,21,30,,,,,,,
CMYK,PANTONE P 36-6 C,,50.98039215686274,24,33,,,,,,,
CMYK,PANTONE P 36-7 C,,45.09803921568628,28,33,,,,,,,
CMYK,PANTONE P 36-8 C,,37.64705882352941,31,32,,,,,,,
CMYK,PANTONE P 36-9 C,,64.70588235294117,13,23,,,,,,,
CMYK,PANTONE P 36-10 C,,61.1764705882353,15,24,,,,,,,
CMYK,PANTONE P 36-11 C,,57.25490196078431,16,26,,,,,,,
CMYK,PANTONE P 36-12 C,,52.54901960784314,19,27,,,,,,,
CMYK,PANTONE P 36-13 C,,48.627450980392155,21,27,,,,,,,
CMYK,PANTONE P 36-14 C,,43.13725490196079,23,29,,,,,,,
CMYK,PANTONE P 36-15 C,,37.254901960784316,25,28,,,,,,,
CMYK,PANTONE P 36-16 C,,31.372549019607842,25,25,,,,,,,
CMYK,PANTONE P 37-1 C,,89.80392156862746,6,13,,,,,,,
CMYK,PANTONE P 37-2 C,,84.70588235294117,10,20,,,,,,,
CMYK,PANTONE P 37-3 C,,80.3921568627451,15,27,,,,,,,
CMYK,PANTONE P 37-4 C,,75.68627450980392,21,32,,,,,,,
CMYK,PANTONE P 37-5 C,,70.98039215686275,28,36,,,,,,,
CMYK,PANTONE P 37-6 C,,65.88235294117646,36,40,,,,,,,
CMYK,PANTONE P 37-7 C,,60.78431372549019,44,44,,,,,,,
CMYK,PANTONE P 37-8 C,,56.86274509803921,52,49,,,,,,,
CMYK,PANTONE P 37-9 C,,80.0,10,21,,,,,,,
CMYK,PANTONE P 37-10 C,,75.68627450980392,14,26,,,,,,,
CMYK,PANTONE P 37-11 C,,71.76470588235294,18,29,,,,,,,
CMYK,PANTONE P 37-12 C,,67.45098039215686,23,31,,,,,,,
CMYK,PANTONE P 37-13 C,,61.96078431372549,30,33,,,,,,,
CMYK,PANTONE P 37-14 C,,58.43137254901961,34,37,,,,,,,
CMYK,PANTONE P 37-15 C,,53.72549019607843,39,40,,,,,,,
CMYK,PANTONE P 37-16 C,,49.80392156862745,45,42,,,,,,,
CMYK,PANTONE P 38-1 C,,77.25490196078432,10,21,,,,,,,
CMYK,PANTONE P 38-2 C,,72.54901960784314,13,25,,,,,,,
CMYK,PANTONE P 38-3 C,,67.84313725490196,17,28,,,,,,,
CMYK,PANTONE P 38-4 C,,63.52941176470588,21,30,,,,,,,
CMYK,PANTONE P 38-5 C,,58.03921568627452,26,31,,,,,,,
CMYK,PANTONE P 38-6 C,,54.11764705882353,30,33,,,,,,,
CMYK,PANTONE P 38-7 C,,49.411764705882355,35,35,,,,,,,
CMYK,PANTONE P 38-8 C,,45.490196078431374,39,37,,,,,,,
CMYK,PANTONE P 38-9 C,,79.6078431372549,7,16,,,,,,,
CMYK,PANTONE P 38-10 C,,74.11764705882354,10,21,,,,,,,
CMYK,PANTONE P 38-11 C,,67.84313725490196,13,25,,,,,,,
CMYK,PANTONE P 38-12 C,,62.745098039215684,18,27,,,,,,,
CMYK,PANTONE P 38-13 C,,56.470588235294116,22,28,,,,,,,
CMYK,PANTONE P 38-14 C,,51.37254901960784,26,30,,,,,,,
CMYK,PANTONE P 38-15 C,,45.88235294117647,30,32,,,,,,,
CMYK,PANTONE P 38-16 C,,40.3921568627451,34,33,,,,,,,
CMYK,PANTONE P 39-1 C,,72.15686274509804,11,19,,,,,,,
CMYK,PANTONE P 39-2 C,,66.66666666666666,14,23,,,,,,,
CMYK,PANTONE P 39-3 C,,60.78431372549019,18,25,,,,,,,
CMYK,PANTONE P 39-4 C,,56.86274509803921,19,27,,,,,,,
CMYK,PANTONE P 39-5 C,,52.156862745098046,24,28,,,,,,,
CMYK,PANTONE P 39-6 C,,46.27450980392157,28,30,,,,,,,
CMYK,PANTONE P 39-7 C,,40.3921568627451,30,32,,,,,,,
CMYK,PANTONE P 39-8 C,,34.509803921568626,33,32,,,,,,,
CMYK,PANTONE P 39-9 C,,85.49019607843137,4,8,,,,,,,
CMYK,PANTONE P 39-10 C,,76.47058823529412,8,14,,,,,,,
CMYK,PANTONE P 39-11 C,,68.23529411764706,11,19,,,,,,,
CMYK,PANTONE P 39-12 C,,61.1764705882353,14,23,,,,,,,
CMYK,PANTONE P 39-13 C,,54.509803921568626,18,25,,,,,,,
CMYK,PANTONE P 39-14 C,,46.27450980392157,23,26,,,,,,,
CMYK,PANTONE P 39-15 C,,37.254901960784316,26,27,,,,,,,
CMYK,PANTONE P 39-16 C,,30.19607843137255,29,28,,,,,,,
CMYK,PANTONE P 40-1 C,,85.49019607843137,10,16,,,,,,,
CMYK,PANTONE P 40-2 C,,81.56862745098039,14,22,,,,,,,
CMYK,PANTONE P 40-3 C,,77.25490196078432,19,28,,,,,,,
CMYK,PANTONE P 40-4 C,,72.15686274509804,26,32,,,,,,,
CMYK,PANTONE P 40-5 C,,67.45098039215686,34,35,,,,,,,
CMYK,PANTONE P 40-6 C,,63.13725490196078,40,38,,,,,,,
CMYK,PANTONE P 40-7 C,,58.03921568627452,49,43,,,,,,,
CMYK,PANTONE P 40-8 C,,53.72549019607843,57,47,,,,,,,
CMYK,PANTONE P 40-9 C,,77.25490196078432,15,22,,,,,,,
CMYK,PANTONE P 40-10 C,,72.94117647058823,19,26,,,,,,,
CMYK,PANTONE P 40-11 C,,68.23529411764706,25,29,,,,,,,
CMYK,PANTONE P 40-12 C,,63.921568627450974,30,32,,,,,,,
CMYK,PANTONE P 40-13 C,,59.6078431372549,36,34,,,,,,,
CMYK,PANTONE P 40-14 C,,54.509803921568626,41,37,,,,,,,
CMYK,PANTONE P 40-15 C,,50.19607843137255,47,40,,,,,,,
CMYK,PANTONE P 40-16 C,,47.45098039215686,52,42,,,,,,,
CMYK,PANTONE P 41-1 C,,74.50980392156863,15,26,,,,,,,
CMYK,PANTONE P 41-2 C,,69.80392156862744,18,29,,,,,,,
CMYK,PANTONE P 41-3 C,,64.70588235294117,23,32,,,,,,,
CMYK,PANTONE P 41-4 C,,62.35294117647059,26,33,,,,,,,
CMYK,PANTONE P 41-5 C,,55.68627450980392,33,34,,,,,,,
CMYK,PANTONE P 41-6 C,,51.37254901960784,37,38,,,,,,,
CMYK,PANTONE P 41-7 C,,47.05882352941176,43,41,,,,,,,
CMYK,PANTONE P 41-8 C,,45.490196078431374,47,43,,,,,,,
CMYK,PANTONE P 41-9 C,,57.25490196078431,26,32,,,,,,,
CMYK,PANTONE P 41-10 C,,54.90196078431373,27,32,,,,,,,
CMYK,PANTONE P 41-11 C,,52.156862745098046,30,33,,,,,,,
CMYK,PANTONE P 41-12 C,,49.411764705882355,32,33,,,,,,,
CMYK,PANTONE P 41-13 C,,46.666666666666664,35,34,,,,,,,
CMYK,PANTONE P 41-14 C,,44.70588235294118,37,36,,,,,,,
CMYK,PANTONE P 41-15 C,,41.96078431372549,40,37,,,,,,,
CMYK,PANTONE P 41-16 C,,39.21568627450981,42,37,,,,,,,
CMYK,PANTONE P 42-1 C,,70.58823529411765,13,20,,,,,,,
CMYK,PANTONE P 42-2 C,,65.09803921568627,16,23,,,,,,,
CMYK,PANTONE P 42-3 C,,59.6078431372549,19,25,,,,,,,
CMYK,PANTONE P 42-4 C,,55.294117647058826,22,26,,,,,,,
CMYK,PANTONE P 42-5 C,,50.19607843137255,27,27,,,,,,,
CMYK,PANTONE P 42-6 C,,43.92156862745098,30,29,,,,,,,
CMYK,PANTONE P 42-7 C,,37.64705882352941,33,31,,,,,,,
CMYK,PANTONE P 42-8 C,,33.72549019607843,34,31,,,,,,,
CMYK,PANTONE P 42-9 C,,82.35294117647058,6,9,,,,,,,
CMYK,PANTONE P 42-10 C,,74.50980392156863,9,15,,,,,,,
CMYK,PANTONE P 42-11 C,,66.27450980392156,12,19,,,,,,,
CMYK,PANTONE P 42-12 C,,59.21568627450981,16,23,,,,,,,
CMYK,PANTONE P 42-13 C,,52.94117647058824,20,24,,,,,,,
CMYK,PANTONE P 42-14 C,,44.70588235294118,25,25,,,,,,,
CMYK,PANTONE P 42-15 C,,34.509803921568626,27,26,,,,,,,
CMYK,PANTONE P 42-16 C,,29.01960784313726,29,25,,,,,,,
CMYK,PANTONE P 43-1 C,,74.90196078431373,6,12,,,,,,,
CMYK,PANTONE P 43-2 C,,70.58823529411765,9,13,,,,,,,
CMYK,PANTONE P 43-3 C,,66.66666666666666,11,15,,,,,,,
CMYK,PANTONE P 43-4 C,,62.745098039215684,13,16,,,,,,,
CMYK,PANTONE P 43-5 C,,58.82352941176471,15,16,,,,,,,
CMYK,PANTONE P 43-6 C,,54.509803921568626,19,17,,,,,,,
CMYK,PANTONE P 43-7 C,,52.156862745098046,22,18,,,,,,,
CMYK,PANTONE P 43-8 C,,49.411764705882355,23,17,,,,,,,
CMYK,PANTONE P 43-9 C,,48.627450980392155,21,18,,,,,,,
CMYK,PANTONE P 43-10 C,,45.490196078431374,20,16,,,,,,,
CMYK,PANTONE P 43-11 C,,43.13725490196079,19,15,,,,,,,
CMYK,PANTONE P 43-12 C,,40.78431372549019,18,14,,,,,,,
CMYK,PANTONE P 43-13 C,,38.03921568627451,17,14,,,,,,,
CMYK,PANTONE P 43-14 C,,34.11764705882353,15,13,,,,,,,
CMYK,PANTONE P 43-15 C,,31.76470588235294,14,13,,,,,,,
CMYK,PANTONE P 43-16 C,,29.01960784313726,13,11,,,,,,,
CMYK,PANTONE P 44-1 C,,69.41176470588235,7,11,,,,,,,
CMYK,PANTONE P 44-2 C,,66.27450980392156,8,11,,,,,,,
CMYK,PANTONE P 44-3 C,,63.52941176470588,9,12,,,,,,,
CMYK,PANTONE P 44-4 C,,60.3921568627451,11,14,,,,,,,
CMYK,PANTONE P 44-5 C,,57.647058823529406,13,14,,,,,,,
CMYK,PANTONE P 44-6 C,,55.294117647058826,15,15,,,,,,,
CMYK,PANTONE P 44-7 C,,52.156862745098046,16,14,,,,,,,
CMYK,PANTONE P 44-8 C,,49.01960784313725,17,14,,,,,,,
CMYK,PANTONE P 44-9 C,,47.45098039215686,15,11,,,,,,,
CMYK,PANTONE P 44-10 C,,45.09803921568628,14,10,,,,,,,
CMYK,PANTONE P 44-11 C,,42.35294117647059,12,9,,,,,,,
CMYK,PANTONE P 44-12 C,,38.82352941176471,13,8,,,,,,,
CMYK,PANTONE P 44-13 C,,36.07843137254902,13,7,,,,,,,
CMYK,PANTONE P 44-14 C,,32.94117647058823,12,7,,,,,,,
CMYK,PANTONE P 44-15 C,,28.627450980392155,11,6,,,,,,,
CMYK,PANTONE P 44-16 C,,25.49019607843137,10,5,,,,,,,
CMYK,PANTONE P 45-1 C,,80.0,16,24,,,,,,,
CMYK,PANTONE P 45-2 C,,74.50980392156863,23,29,,,,,,,
CMYK,PANTONE P 45-3 C,,70.19607843137254,29,32,,,,,,,
CMYK,PANTONE P 45-4 C,,65.88235294117646,36,33,,,,,,,
CMYK,PANTONE P 45-5 C,,62.745098039215684,41,38,,,,,,,
CMYK,PANTONE P 45-6 C,,57.647058823529406,50,43,,,,,,,
CMYK,PANTONE P 45-7 C,,53.72549019607843,57,45,,,,,,,
CMYK,PANTONE P 45-8 C,,51.76470588235295,62,47,,,,,,,
CMYK,PANTONE P 45-9 C,,85.49019607843137,8,12,,,,,,,
CMYK,PANTONE P 45-10 C,,80.3921568627451,12,19,,,,,,,
CMYK,PANTONE P 45-11 C,,74.50980392156863,18,24,,,,,,,
CMYK,PANTONE P 45-12 C,,67.84313725490196,25,29,,,,,,,
CMYK,PANTONE P 45-13 C,,61.568627450980394,33,32,,,,,,,
CMYK,PANTONE P 45-14 C,,56.07843137254902,41,36,,,,,,,
CMYK,PANTONE P 45-15 C,,50.588235294117645,48,40,,,,,,,
CMYK,PANTONE P 45-16 C,,46.27450980392157,55,42,,,,,,,
CMYK,PANTONE P 46-1 C,,76.07843137254902,15,20,,,,,,,
CMYK,PANTONE P 46-2 C,,70.58823529411765,20,23,,,,,,,
CMYK,PANTONE P 46-3 C,,65.09803921568627,25,26,,,,,,,
CMYK,PANTONE P 46-4 C,,60.0,31,28,,,,,,,
CMYK,PANTONE P 46-5 C,,55.294117647058826,36,30,,,,,,,
CMYK,PANTONE P 46-6 C,,49.411764705882355,42,32,,,,,,,
CMYK,PANTONE P 46-7 C,,45.88235294117647,47,36,,,,,,,
CMYK,PANTONE P 46-8 C,,41.96078431372549,52,37,,,,,,,
